ProspectiveBuyerKey,FirstName,LastName,Age,MaritalStatus,Gender,AnnualIncome,TotalChildren,ChildrenAtHomeCount,EducationLevel,WorkClass,HomeOwnership,CarsOwned,City,StateProvinceCode,PostalCode,Unknown
1572,Sven,Carlson,62,S,M,40000,2,1,High Schoo,Professional,0,2,San Diego,ND,58157,4
1573,Ole,Olson,30,M,M,40000,0,0,Partial Hi,Clerical,1,2,Colma,ND,58371,4
1574,Erik,Carlson,48,M,M,70000,5,4,Partial Co,Professional,0,3,Glendale,ND,58704,4
1575,Hans,Olson,51,M,M,110000,1,1,Bachelors,Management,1,4,Novato,ND,58165,4
1576,Katrin,Carlson,36,S,F,60000,0,0,Partial Co,Skilled Manual,1,2,Minneapolis,MN,55402,3
1577,Erik,Hanson,40,M,M,110000,0,5,High Schoo,Management,1,4,Burien,MN,55015,1
1578,Erik,Olson,47,M,M,70000,0,0,Bachelors,Professional,1,2,Concord,ND,58609,4
1579,Inga,Olson,50,S,F,40000,2,0,Partial Co,Clerical,1,1,Woodburn,SD,57376,1
1580,Sven,Johnson,56,S,M,40000,3,0,Partial Hi,Clerical,0,2,San Diego,ND,58192,4
1581,Kirsten,Carlson,46,S,F,80000,4,3,Partial Co,Professional,1,1,Concord,ND,58229,4
1582,Erik,Larson,30,M,M,10000,0,0,Partial Co,Manual,1,1,Beaverton,SD,57718,1
1583,Katrin,Hanson,45,S,F,70000,5,4,Partial Co,Skilled Manual,0,3,Downey,ND,58848,4
1584,Ella,Carlson,62,M,F,50000,2,1,Partial Co,Professional,1,2,Puyallup,MN,56603,1
1585,Erika,Hanson,49,M,F,40000,4,2,High Schoo,Skilled Manual,1,2,Berkeley,ND,58266,4
1586,Inga,Larson,47,M,F,60000,3,2,Bachelors,Professional,1,1,Lebanon,SD,57558,1
1587,Inga,Hanson,39,S,F,10000,4,3,Partial Hi,Manual,1,2,Arlington,OH,45277,4
1588,Ole,Olson,42,S,M,20000,1,1,Partial Co,Manual,0,1,Los Angeles,ND,58126,4
1589,Ingrid,Johnson,47,M,F,80000,4,3,Partial Co,Professional,1,2,Bellingham,MN,56355,1
1590,Sven,Hanson,56,S,M,90000,4,1,High Schoo,Management,1,3,Woodland Hills,ND,58433,4
1591,Carl,Johnson,34,S,M,30000,0,0,High Schoo,Skilled Manual,0,2,Union City,ND,58634,4
1592,Ella,Johnson,44,S,F,50000,0,0,Graduate D,Skilled Manual,0,0,Carol Stream,IL,60188,3
1593,Sven,Johnson,65,M,M,70000,5,1,High Schoo,Professional,0,3,Burlingame,ND,58315,4
1594,John,Larson,32,S,M,40000,1,1,Bachelors,Skilled Manual,0,1,Burlingame,ND,58593,4
1595,Sven,Johnson,40,M,M,80000,4,4,Graduate D,Management,1,0,Newport Beach,ND,58036,4
1596,Carl,Anderson,51,M,M,10000,1,1,High Schoo,Manual,1,1,Long Beach,ND,58008,4
1597,Ingrid,Anderson,67,S,F,120000,2,4,Bachelors,Management,1,4,Phoenix,IL,62096,4
1598,John,Larson,39,M,M,10000,0,0,Partial Hi,Manual,0,2,Colma,ND,58153,4
1599,Inga,Johnson,57,S,F,90000,4,2,Partial Co,Professional,1,1,Santa Fe,MT,59745,4
1600,Sven,Johnson,57,M,M,60000,3,1,Partial Hi,Skilled Manual,1,3,Issaquah,MN,56164,1
1601,Katrin,Hanson,40,S,F,20000,2,0,Partial Co,Manual,0,1,Beaverton,SD,57179,1
1602,Carl,Olson,39,S,M,60000,0,0,Graduate D,Professional,0,0,Gaffney,SD,57667,0
1603,John,Larson,44,S,M,40000,4,2,High Schoo,Skilled Manual,0,2,Mill Valley,ND,58646,4
1604,Carl,Hanson,43,M,M,30000,1,1,Bachelors,Clerical,1,0,Kirkland,MN,55731,1
1605,Sven,Anderson,75,S,M,40000,3,0,Partial Co,Professional,0,2,Sacramento,ND,58328,4
1606,Sven,Anderson,50,M,M,20000,1,1,Partial Co,Manual,1,0,Colma,ND,58682,4
1607,Erika,Olson,38,S,F,30000,0,0,High Schoo,Manual,0,1,Sandpoint,IA,51892,0
1608,Katrin,Anderson,39,M,F,50000,1,1,Graduate D,Skilled Manual,0,0,Vista,ND,58262,4
1609,John,Larson,50,S,M,50000,1,0,Partial Co,Skilled Manual,1,1,Berkeley,ND,58157,4
1610,Erik,Johnson,45,M,M,20000,2,0,Partial Co,Manual,0,1,Downey,ND,58600,4
1611,Hans,Johnson,49,M,M,50000,1,0,Partial Co,Skilled Manual,1,1,Chula Vista,ND,58692,4
1612,Carl,Carlson,41,M,M,50000,0,0,Graduate D,Skilled Manual,1,0,Beaverton,SD,57650,1
1613,Erika,Anderson,43,S,F,20000,1,1,High Schoo,Manual,1,1,Kent,MN,55516,1
1614,Erik,Carlson,69,M,M,40000,2,0,Bachelors,Management,0,2,Fremont,ND,58801,4
1615,Ella,Carlson,63,S,F,100000,3,4,High Schoo,Management,0,4,Las Vegas,MT,59431,4
1616,Erika,Anderson,47,S,F,30000,3,3,Partial Co,Clerical,0,0,Daly City,ND,58639,4
1617,Erika,Anderson,41,S,F,40000,0,0,Graduate D,Clerical,0,0,Bellflower,ND,58614,4
1618,Erik,Johnson,41,S,M,90000,1,0,Graduate D,Management,0,0,Bellingham,MN,56207,1
1619,Inga,Larson,39,S,F,10000,4,3,Partial Hi,Manual,0,2,Austin,OH,44603,4
1620,Erik,Carlson,54,M,M,120000,2,4,High Schoo,Professional,0,4,Virginia Beach,ID,83499,5
1621,John,Anderson,34,M,M,20000,0,0,High Schoo,Manual,1,1,Burien,MN,55892,1
1622,Kirsten,Hanson,59,M,F,40000,2,1,Partial Hi,Skilled Manual,1,3,Concord,ND,58206,4
1623,Hans,Hanson,45,S,M,100000,4,1,Partial Co,Professional,1,4,Salem,SD,57013,1
1624,John,Johnson,49,M,M,100000,3,2,Partial Co,Professional,0,4,Concord,ND,58743,4
1625,Kirsten,Carlson,54,M,F,60000,2,0,High Schoo,Professional,1,2,Monroe,MN,56023,1
1626,Ingrid,Olson,44,M,F,70000,5,4,Partial Co,Skilled Manual,0,3,Newport Beach,ND,58576,4
1627,Sven,Carlson,61,S,M,40000,2,1,High Schoo,Professional,1,2,West Covina,ND,58329,4
1628,Erika,Anderson,47,M,F,20000,2,1,Partial Hi,Clerical,1,2,Woodburn,SD,57586,1
1629,Carl,Carlson,60,S,M,50000,2,1,Partial Co,Professional,1,2,Jefferson City,NE,68940,0
1630,Kirsten,Johnson,51,M,F,50000,4,0,Graduate D,Skilled Manual,1,0,Colma,ND,58473,4
1631,John,Anderson,74,S,M,60000,2,0,Graduate D,Management,1,2,Miami,WI,54050,5
1632,Carl,Carlson,33,M,M,120000,0,5,Partial Hi,Management,1,4,Lynnwood,MN,55778,1
1633,Ingrid,Carlson,62,S,F,30000,4,0,High Schoo,Professional,1,2,Lynnwood,MN,56726,1
1634,Hans,Carlson,34,M,M,50000,0,0,High Schoo,Skilled Manual,1,2,San Diego,ND,58720,4
1635,Inga,Johnson,31,S,F,30000,3,3,Partial Co,Clerical,0,2,Bremerton,MN,56267,1
1636,Ingrid,Larson,45,M,F,50000,3,3,Bachelors,Skilled Manual,1,2,Concord,ND,58377,4
1637,Erik,Hanson,48,S,M,90000,2,1,Partial Co,Professional,1,1,Concord,ND,58520,4
1638,Erik,Hanson,39,S,M,70000,5,0,Graduate D,Professional,1,0,Concord,ND,58300,4
1639,Kirsten,Larson,55,M,F,110000,3,4,Partial Co,Professional,1,4,Burbank,ND,58751,4
1640,Inga,Larson,64,S,F,100000,2,3,Bachelors,Management,1,4,Burlingame,ND,58226,4
1641,Erik,Anderson,46,S,M,50000,4,4,Bachelors,Skilled Manual,0,3,Puyallup,MN,55739,1
1642,Hans,Olson,38,S,M,100000,0,5,High Schoo,Management,0,2,Olympia,MN,55979,1
1643,Kirsten,Olson,64,S,F,60000,4,0,Bachelors,Management,1,2,Phoenix,IL,62535,4
1644,Carl,Hanson,43,S,M,40000,0,0,Bachelors,Clerical,0,0,Chula Vista,ND,58317,4
1645,Erik,Hanson,50,S,M,10000,1,1,High Schoo,Manual,1,1,Long Beach,ND,58773,4
1646,Hans,Larson,34,M,M,80000,0,0,Partial Co,Management,0,2,Ballard,MN,55971,1
1647,Kirsten,Carlson,55,S,F,30000,1,0,High Schoo,Clerical,0,1,Everett,MN,55161,1
1648,Kirsten,Carlson,39,M,F,70000,0,0,Bachelors,Professional,1,1,Salem,SD,57443,1
1649,John,Hanson,39,S,M,60000,1,0,Partial Co,Skilled Manual,0,1,Colma,ND,58821,4
1650,Katrin,Larson,74,M,F,60000,2,0,Graduate D,Management,1,2,Seattle,MN,56535,1
1651,John,Olson,40,S,M,30000,0,0,Bachelors,Clerical,1,0,Burlingame,ND,58734,4
1652,Ingrid,Hanson,40,S,F,30000,0,0,Bachelors,Clerical,0,0,Spring Valley,ND,58185,4
1653,Hans,Larson,39,M,M,30000,2,2,Partial Co,Clerical,1,1,Seattle,MN,56656,1
1654,Kirsten,Hanson,58,M,F,120000,4,5,Bachelors,Management,1,3,Burlingame,ND,58338,4
1655,Ole,Anderson,38,M,M,110000,0,5,Partial Hi,Professional,1,4,Gold Bar,MN,56374,1
1656,Inga,Hanson,66,S,F,30000,5,0,Partial Hi,Clerical,0,2,Corvallis,SD,57765,1
1657,Carl,Johnson,38,S,M,80000,0,0,Bachelors,Management,0,1,W. Linn,SD,57486,1
1658,John,Carlson,41,M,M,30000,0,0,Bachelors,Clerical,1,0,Spring Valley,ND,58521,4
1659,Hans,Hanson,53,M,M,50000,2,1,High Schoo,Professional,1,2,Concord,ND,58181,4
1660,Sven,Johnson,60,S,M,40000,2,1,Partial Hi,Skilled Manual,0,3,Byron,WY,82477,5
1661,Sven,Johnson,34,S,M,70000,0,0,High Schoo,Management,0,3,Gold Bar,MN,56581,1
1662,Sven,Anderson,40,M,M,80000,5,5,Graduate D,Management,1,2,Colma,ND,58612,4
1663,Hans,Anderson,55,S,M,110000,3,4,Partial Co,Professional,1,4,Concord,ND,58162,4
1664,Inga,Carlson,37,M,F,40000,0,0,High Schoo,Skilled Manual,0,1,Woonsocket,SD,57480,0
1665,Ingrid,Anderson,64,S,F,60000,5,0,Bachelors,Management,0,3,Citrus Heights,ND,58389,4
1666,Hans,Carlson,33,S,M,10000,0,0,High Schoo,Manual,1,2,Bremerton,MN,55616,1
1667,Kirsten,Carlson,36,M,F,100000,1,0,Graduate D,Management,1,0,Issaquah,MN,56433,1
1668,Sven,Carlson,45,M,M,20000,2,2,High Schoo,Manual,1,1,Myrtle Beach,SD,57450,0
1669,Ole,Johnson,31,M,M,110000,1,1,Graduate D,Management,1,3,Lakewood,ND,58837,4
1670,Katrin,Anderson,38,M,F,60000,1,0,Graduate D,Skilled Manual,1,0,Missoula,MT,59801,0
1671,Ella,Larson,46,M,F,50000,4,4,Bachelors,Skilled Manual,0,3,Colma,ND,58557,4
1672,Inga,Hanson,40,M,F,100000,0,5,Partial Hi,Professional,1,4,W. Linn,SD,57292,1
1673,Sven,Olson,31,M,M,20000,5,5,High Schoo,Manual,0,1,Chula Vista,ND,58641,4
1674,Ingrid,Carlson,38,S,F,80000,0,0,Bachelors,Management,0,1,Saginaw,WY,82520,0
1675,Ole,Larson,33,S,M,40000,0,0,Partial Hi,Clerical,0,2,Duvall,MN,56543,1
1676,Carl,Olson,40,S,M,90000,2,0,Bachelors,Professional,1,0,Palo Alto,ND,58821,4
1677,John,Hanson,35,S,M,20000,0,0,High Schoo,Manual,0,1,Olympia,MN,55568,1
1678,Ingrid,Carlson,35,S,F,50000,0,0,High Schoo,Skilled Manual,1,2,Puyallup,MN,55764,1
1679,Ingrid,Johnson,47,M,F,50000,4,2,Bachelors,Professional,1,2,Chula Vista,ND,58813,4
1680,John,Anderson,59,M,M,20000,2,1,Partial Hi,Clerical,1,2,Lemon Grove,ND,58414,4
1681,Erik,Johnson,50,M,M,40000,4,2,High Schoo,Skilled Manual,1,2,Beverly Hills,ND,58382,4
1682,Ole,Anderson,52,S,M,80000,4,1,High Schoo,Professional,0,3,Chula Vista,ND,58675,4
1683,Sven,Johnson,61,S,M,50000,2,1,Partial Co,Professional,0,2,Lake Oswego,SD,57341,1
1684,Erik,Larson,69,M,M,90000,5,0,Bachelors,Management,1,2,Concord,ND,58671,4
1685,Erik,Anderson,37,M,M,40000,0,0,Graduate D,Clerical,1,0,Saint Matthews,MT,59064,0
1686,Erika,Hanson,35,S,F,20000,0,0,Partial Hi,Manual,0,1,Coronado,ND,58530,4
1687,Hans,Olson,51,S,M,50000,4,0,Graduate D,Skilled Manual,0,0,Milford,OH,44859,0
1688,Ole,Larson,46,S,M,40000,1,0,Bachelors,Skilled Manual,1,0,Daly City,ND,58781,4
1689,Katrin,Larson,47,S,F,40000,2,1,Partial Hi,Skilled Manual,1,3,Bellingham,MN,56736,1
1690,Sven,Larson,63,M,M,100000,3,4,High Schoo,Management,1,4,Gold Bar,MN,55407,1
1691,Ole,Johnson,36,S,M,40000,3,3,Partial Co,Clerical,0,2,Westminster,NE,68199,3
1692,Katrin,Olson,44,M,F,50000,0,0,Graduate D,Skilled Manual,0,0,Lynnwood,MN,56144,1
1693,Carl,Anderson,34,M,M,10000,1,1,High Schoo,Manual,1,0,Colma,ND,58063,4
1694,Erik,Larson,67,M,M,10000,2,0,Bachelors,Clerical,1,1,Seattle,MN,55175,1
1695,Erika,Johnson,32,S,F,50000,1,1,Graduate D,Skilled Manual,0,0,Sedro Woolley,MN,55660,1
1696,Sven,Carlson,69,S,M,90000,5,0,Bachelors,Management,0,2,Concord,ND,58560,4
1697,Sven,Carlson,51,M,M,20000,2,0,Partial Co,Manual,0,1,Beaverton,SD,57613,1
1698,Inga,Carlson,45,S,F,90000,4,4,Partial Co,Professional,1,3,Redmond,MN,56499,1
1699,Sven,Anderson,37,M,M,10000,0,0,Partial Hi,Manual,0,2,Snohomish,MN,56098,1
1700,Ole,Hanson,48,M,M,80000,5,4,Partial Co,Professional,0,3,Tucson,IL,60237,4
1701,Katrin,Hanson,57,S,F,30000,1,0,Bachelors,Skilled Manual,0,1,Concord,ND,58316,4
1702,Inga,Carlson,56,M,F,100000,3,4,High Schoo,Professional,0,3,Chula Vista,ND,58605,4
1703,Carl,Carlson,55,S,M,70000,4,3,High Schoo,Professional,0,1,Lemon Grove,ND,58793,4
1704,Katrin,Hanson,54,S,F,50000,2,0,High Schoo,Skilled Manual,1,2,Portland,SD,57267,1
1705,Hans,Carlson,42,S,M,20000,1,1,Partial Co,Manual,1,0,Pigeon Forge,IN,47700,5
1706,Ingrid,Carlson,42,S,F,50000,2,2,Bachelors,Skilled Manual,0,1,Chula Vista,ND,58819,4
1707,Hans,Johnson,49,M,M,50000,1,0,Partial Co,Skilled Manual,0,1,Lebanon,SD,57341,1
1708,Ole,Hanson,31,S,M,30000,0,0,Partial Hi,Clerical,1,2,Fremont,ND,58232,4
1709,Sven,Johnson,33,S,M,30000,0,0,Partial Hi,Clerical,1,2,Burbank,ND,58401,4
1710,Erik,Johnson,58,M,M,20000,2,0,Partial Co,Manual,0,1,Chula Vista,ND,58780,4
1711,Hans,Hanson,60,M,M,30000,3,0,Partial Co,Clerical,1,2,Coronado,ND,58715,4
1712,Erika,Carlson,45,S,F,30000,2,2,Partial Co,Clerical,1,2,Olympia,MN,56678,1
1713,Ella,Larson,40,S,F,10000,3,2,Partial Hi,Manual,1,1,Braintree,WY,83106,2
1714,Kirsten,Johnson,32,S,F,20000,0,0,High Schoo,Manual,0,1,Monrovia,ND,58265,4
1715,Ole,Johnson,43,M,M,70000,5,5,Bachelors,Professional,1,3,Grossmont,ND,58465,4
1716,Kirsten,Hanson,64,M,F,60000,4,0,Bachelors,Management,0,3,Colma,ND,58083,4
1717,Ole,Larson,53,S,M,90000,2,1,High Schoo,Professional,0,2,Lakewood,NE,68450,0
1718,Ole,Anderson,37,M,M,30000,1,1,Bachelors,Clerical,1,0,Los Angeles,ND,58850,4
1719,Ella,Olson,50,M,F,70000,5,4,High Schoo,Professional,1,3,Milwaukee,WI,53202,0
1720,Erik,Johnson,48,S,M,90000,5,4,Partial Co,Professional,1,3,Issaquah,MN,55219,1
1721,Inga,Carlson,34,S,F,40000,0,0,High Schoo,Skilled Manual,1,2,Chula Vista,ND,58170,4
1722,Ole,Anderson,51,S,M,20000,2,0,Partial Co,Manual,1,1,New Castle,MT,59869,3
1723,Sven,Johnson,41,M,M,20000,3,3,High Schoo,Manual,1,1,Corvallis,SD,57701,1
1724,John,Hanson,55,M,M,110000,3,4,Partial Co,Professional,1,4,Rio Rancho,MT,59199,4
1725,Erika,Larson,58,M,F,70000,5,2,Partial Co,Professional,1,2,Scottsdale,IL,61965,4
1726,Erik,Olson,67,S,M,100000,2,3,Graduate D,Management,0,3,Colma,ND,58168,4
1727,Ella,Carlson,64,S,F,80000,5,0,Partial Co,Professional,1,2,Saint Louis,NE,68926,0
1728,Kirsten,Larson,38,M,F,50000,1,1,Graduate D,Skilled Manual,1,0,Woodburn,SD,57407,1
1729,Kirsten,Anderson,41,M,F,50000,2,2,Bachelors,Skilled Manual,1,0,Ballard,MN,55544,1
1730,Ole,Carlson,56,M,M,50000,2,0,Partial Hi,Skilled Manual,1,2,Bellingham,MN,56653,1
1731,Carl,Hanson,30,M,M,20000,0,0,Partial Hi,Manual,0,2,Colma,ND,58185,4
1732,Hans,Anderson,46,M,M,20000,2,2,High Schoo,Manual,0,2,Kirkland,MN,55144,1
1733,Erik,Larson,36,M,M,50000,0,0,High Schoo,Professional,0,2,Concord,ND,58308,4
1734,Ella,Larson,37,M,F,110000,1,1,Graduate D,Management,1,3,Norwalk,ND,58285,4
1735,Ella,Larson,44,S,F,70000,5,0,Graduate D,Professional,0,0,Oregon City,SD,57248,1
1736,Erik,Johnson,45,S,M,70000,5,5,Bachelors,Professional,0,4,Madison Heights,WY,83014,0
1737,Hans,Larson,33,S,M,30000,0,0,High Schoo,Manual,0,1,Parker,NE,68879,3
1738,Inga,Johnson,49,S,F,50000,2,0,High Schoo,Skilled Manual,0,2,Concord,ND,58815,4
1739,Erik,Olson,51,M,M,80000,5,0,Graduate D,Professional,1,0,Detroit,WY,82421,0
1740,Katrin,Olson,43,S,F,80000,5,5,Graduate D,Management,1,3,Lebanon,SD,57596,1
1741,Sven,Anderson,32,M,M,20000,0,0,High Schoo,Manual,1,1,Bremerton,MN,56349,1
1742,Inga,Anderson,53,M,F,70000,2,1,Partial Co,Professional,1,0,Issaquah,MN,55905,1
1743,Hans,Larson,53,S,M,70000,2,1,Partial Co,Professional,0,0,Concord,ND,58341,4
1744,Katrin,Larson,53,S,F,130000,3,4,Partial Co,Professional,1,3,San Francisco,ND,58671,4
1745,Erik,Olson,50,M,M,40000,4,2,High Schoo,Skilled Manual,1,2,Portland,SD,57332,1
1746,Erika,Hanson,63,S,F,70000,4,1,Bachelors,Management,0,1,Chula Vista,ND,58384,4
1747,Erik,Johnson,44,M,M,120000,0,0,Graduate D,Management,1,2,Newport Beach,ND,58680,4
1748,Erika,Carlson,38,S,F,90000,0,0,Partial Hi,Professional,1,3,Lake Oswego,SD,57416,1
1749,Katrin,Carlson,35,M,F,40000,3,3,Partial Co,Clerical,0,1,Ballard,MN,56371,1
1750,John,Anderson,56,S,M,30000,1,0,High Schoo,Clerical,0,1,Culver City,ND,58256,4
1751,Erika,Johnson,46,M,F,80000,4,3,Partial Co,Professional,1,1,La Jolla,ND,58187,4
1752,Ella,Anderson,41,M,F,60000,2,0,Graduate D,Professional,0,0,Smithfield,ND,58097,5
1753,Carl,Olson,33,S,M,20000,0,0,High Schoo,Manual,0,1,La Vergne,IN,46499,5
1754,Hans,Larson,42,M,M,90000,4,4,Partial Co,Skilled Manual,0,2,Milwaukie,SD,57383,1
1755,Carl,Hanson,56,S,M,80000,3,2,Partial Co,Professional,0,1,Bellevue,MN,56558,1
1756,Sven,Olson,50,S,M,70000,5,4,Partial Co,Skilled Manual,1,3,Rock Springs,WY,82901,3
1757,Ole,Hanson,60,M,M,100000,3,4,Partial Co,Management,1,4,National City,ND,58766,4
1758,Carl,Anderson,53,S,M,20000,2,1,Partial Hi,Clerical,1,2,Woodburn,SD,57043,1
1759,Ingrid,Carlson,64,M,F,40000,5,0,High Schoo,Professional,1,3,Port Orchard,MN,56401,1
1760,Ella,Hanson,48,M,F,40000,4,3,High Schoo,Skilled Manual,0,3,Central Valley,MN,55546,2
1761,Sven,Anderson,39,M,M,80000,0,0,Partial Hi,Professional,1,4,Decatur,WY,83006,5
1762,Kirsten,Carlson,59,M,F,50000,2,1,High Schoo,Professional,1,2,Duvall,MN,55272,1
1763,Katrin,Johnson,43,M,F,80000,5,5,Bachelors,Professional,1,4,Everett,MN,55483,1
1764,Erik,Larson,50,S,M,40000,3,0,Partial Hi,Clerical,1,2,Bellingham,MN,55898,1
1765,Ole,Anderson,34,S,M,20000,0,0,Partial Hi,Manual,0,1,Wood Dale,IL,60191,3
1766,Inga,Hanson,42,M,F,70000,5,5,Bachelors,Professional,0,4,Shelton,MN,55335,1
1767,Katrin,Larson,38,M,F,90000,0,0,High Schoo,Management,1,3,Olympia,MN,55810,1
1768,Carl,Anderson,66,S,M,50000,2,0,Graduate D,Management,0,1,Chula Vista,ND,58022,4
1769,Kirsten,Johnson,54,S,F,50000,2,0,High Schoo,Skilled Manual,1,2,Colma,ND,58676,4
1770,Erik,Hanson,34,M,M,40000,0,0,High Schoo,Skilled Manual,1,2,Burbank,ND,58379,4
1771,Hans,Carlson,65,M,M,40000,5,0,High Schoo,Professional,1,2,San Diego,ND,58570,4
1772,Carl,Carlson,53,S,M,50000,2,0,High Schoo,Skilled Manual,0,2,West Covina,ND,58030,4
1773,Ella,Hanson,39,M,F,90000,2,0,Bachelors,Professional,0,0,Berkeley,ND,58566,4
1774,Hans,Anderson,48,M,M,70000,5,4,Partial Co,Skilled Manual,1,2,Concord,ND,58086,4
1775,John,Carlson,31,S,M,20000,5,5,High Schoo,Manual,0,1,Beaverton,SD,57751,1
1776,Hans,Olson,41,M,M,100000,1,0,Graduate D,Management,0,0,Colma,ND,58474,4
1777,Carl,Carlson,58,M,M,30000,3,0,High Schoo,Skilled Manual,1,2,Bellingham,MN,56514,1
1778,Hans,Johnson,49,S,M,50000,1,0,Partial Co,Skilled Manual,0,1,Newport Hills,MN,56406,1
1779,Sven,Anderson,53,S,M,70000,2,1,Partial Co,Professional,1,0,Edmonds,MN,55646,1
1780,Ole,Hanson,47,S,M,90000,0,0,Partial Co,Professional,0,1,Colma,ND,58420,4
1781,John,Olson,37,S,M,40000,1,1,Bachelors,Skilled Manual,0,1,Ontario,ND,58529,4
1782,Kirsten,Hanson,44,S,F,10000,4,4,Partial Hi,Manual,1,1,Santa Monica,ND,58320,4
1783,Katrin,Anderson,61,M,F,50000,2,1,Partial Co,Professional,1,2,Ballard,MN,55048,1
1784,Ella,Carlson,31,S,F,30000,0,0,High Schoo,Skilled Manual,0,2,Kenmore,MN,56288,1
1785,Ella,Olson,51,M,F,20000,2,0,Partial Co,Manual,1,1,Colma,ND,58086,4
1786,Sven,Carlson,46,S,M,70000,0,0,Bachelors,Professional,0,1,Fremont,ND,58141,4
1787,Erik,Larson,39,S,M,50000,1,1,Graduate D,Skilled Manual,1,0,Westland,WY,82601,0
1788,Hans,Carlson,56,S,M,80000,3,1,Partial Co,Professional,0,2,Concord,ND,58497,4
1789,Katrin,Olson,46,S,F,30000,2,2,Partial Co,Clerical,1,2,Coronado,ND,58014,4
1790,Katrin,Johnson,48,M,F,60000,1,0,Bachelors,Professional,1,1,Cheyenne,WY,82001,3
1791,Hans,Anderson,42,S,M,70000,0,0,Bachelors,Professional,0,2,Palo Alto,ND,58486,4
1792,Ella,Olson,40,M,F,50000,1,1,Bachelors,Skilled Manual,1,0,Colma,ND,58674,4
1793,Inga,Larson,43,S,F,80000,5,5,Graduate D,Management,0,3,Monroe,MN,56377,1
1794,Kirsten,Olson,54,M,F,120000,3,4,High Schoo,Professional,1,4,Glendale,ND,58132,4
1795,Erika,Larson,39,M,F,30000,0,0,High Schoo,Manual,0,1,Ballard,MN,55039,1
1796,Ole,Olson,40,M,M,120000,0,5,Partial Hi,Professional,0,4,Colma,ND,58059,4
1797,Erika,Hanson,49,S,F,40000,4,3,High Schoo,Skilled Manual,0,3,Edmonds,MN,55392,1
1798,Katrin,Larson,67,M,F,50000,2,0,Graduate D,Management,1,1,Bellingham,MN,56177,1
1799,Inga,Larson,47,S,F,30000,1,0,Graduate D,Clerical,0,0,Bremerton,MN,56399,1
1800,Carl,Anderson,43,M,M,50000,2,2,Bachelors,Skilled Manual,1,1,Grossmont,ND,58577,4
1801,Ole,Larson,66,M,M,40000,4,0,High Schoo,Professional,1,2,Imperial Beach,ND,58001,4
1802,Katrin,Carlson,49,M,F,70000,3,2,Partial Co,Professional,1,0,Burlingame,ND,58420,4
1803,Katrin,Anderson,47,M,F,80000,5,4,Bachelors,Professional,0,1,Colma,ND,58064,4
1804,Ole,Olson,78,S,M,10000,4,0,High Schoo,Manual,0,2,Los Angeles,ND,58634,4
1805,Kirsten,Larson,32,M,F,40000,0,0,High Schoo,Skilled Manual,1,2,Concord,ND,58835,4
1806,Hans,Johnson,46,S,M,80000,4,3,Partial Co,Professional,0,1,Everett,MN,56510,1
1807,Hans,Larson,43,M,M,50000,0,0,Partial Co,Skilled Manual,0,1,National City,ND,58647,4
1808,Ella,Carlson,37,S,F,50000,1,0,Graduate D,Skilled Manual,1,0,Colma,ND,58404,4
1809,Inga,Johnson,61,S,F,30000,3,0,Partial Co,Clerical,0,2,Minneapolis,MN,55402,3
1810,Katrin,Carlson,54,S,F,120000,3,4,High Schoo,Professional,0,4,Olympia,MN,56712,1
1811,Erika,Olson,61,S,F,50000,2,1,Partial Co,Professional,0,2,Duvall,MN,55845,1
1812,Ole,Olson,46,M,M,30000,1,0,Graduate D,Clerical,1,0,Chula Vista,ND,58068,4
1813,Kirsten,Larson,49,M,F,30000,2,0,High Schoo,Skilled Manual,0,2,Long Beach,ND,58043,4
1814,Inga,Johnson,66,S,F,70000,5,1,High Schoo,Professional,0,2,Whittier,ND,58240,4
1815,Inga,Olson,44,S,F,30000,2,2,Partial Co,Manual,0,0,Chula Vista,ND,58416,4
1816,Erika,Hanson,68,S,F,20000,1,0,Bachelors,Clerical,1,0,Beaverton,SD,57672,1
1817,Hans,Hanson,46,M,M,50000,4,4,Bachelors,Skilled Manual,1,2,Oakland,ND,58344,4
1818,Erika,Carlson,55,S,F,30000,1,0,High Schoo,Clerical,0,2,Palo Alto,ND,58639,4
1819,Hans,Carlson,40,M,M,70000,4,0,Graduate D,Professional,0,0,Lynnwood,MN,56322,1
1820,Kirsten,Carlson,51,S,F,40000,2,0,Partial Co,Clerical,1,1,Bothell,MN,55354,1
1821,Inga,Larson,39,S,F,50000,1,1,Graduate D,Skilled Manual,0,0,Berkeley,ND,58214,4
1822,Carl,Carlson,40,M,M,50000,1,1,Bachelors,Skilled Manual,1,1,Denver,NE,68197,3
1823,Kirsten,Anderson,47,M,F,60000,3,2,Graduate D,Professional,1,0,Colma,ND,58852,4
1824,Erika,Anderson,43,M,F,80000,5,5,Bachelors,Professional,0,4,Lebanon,SD,57289,1
1825,Ella,Olson,48,M,F,40000,1,0,Bachelors,Skilled Manual,0,1,Corvallis,SD,57140,1
1826,Ella,Johnson,39,S,F,50000,0,0,Graduate D,Skilled Manual,1,0,Chula Vista,ND,58539,4
1827,Erika,Johnson,65,S,F,60000,4,0,Bachelors,Management,0,2,Burbank,ND,58749,4
1828,Ella,Johnson,70,S,F,100000,2,3,Graduate D,Management,0,3,Concord,ND,58761,4
1829,Ingrid,Anderson,72,M,F,50000,3,0,Graduate D,Management,1,2,Index,MN,55421,1
